GWH ID	Wu ID	IHSM SDB ID
GWHTABKE017208	Yangtao2010479	Aveca08vR1g07260.1
GWHTABKE017209	Yangtao2010480	Aveca08vR1g07270.1
GWHTABKE017210	Yangtao2010481	Aveca08vR1g07280.1
GWHTABKE017211	Yangtao2010482	Aveca08vR1g07290.1
GWHTABKE017212	Yangtao2010483	Aveca08vR1g07300.1
GWHTABKE017213	Yangtao2010484	Aveca08vR1g07310.1
GWHTABKE017214	Yangtao2010485	Aveca08vR1g07320.1
GWHTABKE017215	Yangtao2010486	Aveca08vR1g07330.1
GWHTABKE017216	Yangtao2010487	Aveca08vR1g07340.1
GWHTABKE017217	Yangtao2010488	Aveca08vR1g07350.1
GWHTABKE017218	Yangtao2010489	Aveca08vR1g07360.1
GWHTABKE017219	Yangtao2010490	Aveca08vR1g07370.1
GWHTABKE017220	Yangtao2010491	Aveca08vR1g07380.1
GWHTABKE017221	Yangtao2010492	Aveca08vR1g07390.1
GWHTABKE017222	Yangtao2010493	Aveca08vR1g07400.1
GWHTABKE017223	Yangtao2010494	Aveca08vR1g07410.1
GWHTABKE017224	Yangtao2010495	Aveca08vR1g07420.1
GWHTABKE017225	Yangtao2010496	Aveca08vR1g07430.1
GWHTABKE017226	Yangtao2010497	Aveca08vR1g07440.1
GWHTABKE017227	Yangtao2010498	Aveca08vR1g07450.1
GWHTABKE017228	Yangtao2010499	Aveca08vR1g07460.1
GWHTABKE017229	Yangtao2010500	Aveca08vR1g07470.1
GWHTABKE017230	Yangtao2010501	Aveca08vR1g07480.1
GWHTABKE017231	Yangtao2010502	Aveca08vR1g07490.1
GWHTABKE017232	Yangtao2010503	Aveca08vR1g07500.1
GWHTABKE017233	Yangtao2010504	Aveca08vR1g07510.1
GWHTABKE017234	Yangtao2010505	Aveca08vR1g07520.1
GWHTABKE017235	Yangtao2010506	Aveca08vR1g07530.1
GWHTABKE017236	Yangtao2010507	Aveca08vR1g07540.1
GWHTABKE017237	Yangtao2010508	Aveca08vR1g07550.1
GWHTABKE017238	Yangtao2010509	Aveca08vR1g07560.1
GWHTABKE017239	Yangtao2010510	Aveca08vR1g07570.1
GWHTABKE017240	Yangtao2010511	Aveca08vR1g07580.1
GWHTABKE017241	Yangtao2010512	Aveca08vR1g07590.1
GWHTABKE017242	Yangtao2010513	Aveca08vR1g07600.1
GWHTABKE017243	Yangtao2010514	Aveca08vR1g07610.1
GWHTABKE017244	Yangtao2010515	Aveca08vR1g07620.1
GWHTABKE017245	Yangtao2010516	Aveca08vR1g07630.1
GWHTABKE017246	Yangtao2010517	Aveca08vR1g07640.1
GWHTABKE017247	Yangtao2010518	Aveca08vR1g07650.1
GWHTABKE017248	Yangtao2010519	Aveca08vR1g07660.1
GWHTABKE017249	Yangtao2010520	Aveca08vR1g07670.1
GWHTABKE017250	Yangtao2010521	Aveca08vR1g07680.1
GWHTABKE017251	Yangtao2010522	Aveca08vR1g07690.1
GWHTABKE017252	Yangtao2010523	Aveca08vR1g07700.1
GWHTABKE017253	Yangtao2010524	Aveca08vR1g07710.1
GWHTABKE017254	Yangtao2010525	Aveca08vR1g07720.1
GWHTABKE017255	Yangtao2010526	Aveca08vR1g07730.1
GWHTABKE017256	Yangtao2010527	Aveca08vR1g07740.1
GWHTABKE017257	Yangtao2010528	Aveca08vR1g07750.1
GWHTABKE017258	Yangtao2010529	Aveca08vR1g07760.1
GWHTABKE017259	Yangtao2010530	Aveca08vR1g07770.1
GWHTABKE017260	Yangtao2010531	Aveca08vR1g07780.1
GWHTABKE017261	Yangtao2010532	Aveca08vR1g07790.1
GWHTABKE017262	Yangtao2010533	Aveca08vR1g07800.1
GWHTABKE017263	Yangtao2010534	Aveca08vR1g07810.1
GWHTABKE017264	Yangtao2010535	Aveca08vR1g07820.1
GWHTABKE017265	Yangtao2010536	Aveca08vR1g07830.1
GWHTABKE017266	Yangtao2010537	Aveca08vR1g07840.1
GWHTABKE017267	Yangtao2010538	Aveca08vR1g07850.1
GWHTABKE017268	Yangtao2010539	Aveca08vR1g07860.1
GWHTABKE017269	Yangtao2010540	Aveca08vR1g07870.1
GWHTABKE017270	Yangtao2010541	Aveca08vR1g07880.1
GWHTABKE017271	Yangtao2010542	Aveca08vR1g07890.1
GWHTABKE017272	Yangtao2010543	Aveca08vR1g07900.1
GWHTABKE017273	Yangtao2010544	Aveca08vR1g07910.1
GWHTABKE017274	Yangtao2010545	Aveca08vR1g07920.1
GWHTABKE017275	Yangtao2010546	Aveca08vR1g07930.1
GWHTABKE017276	Yangtao2010547	Aveca08vR1g07940.1
GWHTABKE017277	Yangtao2010548	Aveca08vR1g07950.1
GWHTABKE017278	Yangtao2010549	Aveca08vR1g07960.1
GWHTABKE017279	Yangtao2010550	Aveca08vR1g07970.1
GWHTABKE017280	Yangtao2010551	Aveca08vR1g07980.1
GWHTABKE017281	Yangtao2010552	Aveca08vR1g07990.1
GWHTABKE017282	Yangtao2010553	Aveca08vR1g08000.1
GWHTABKE017283	Yangtao2010554	Aveca08vR1g08010.1
GWHTABKE017284	Yangtao2010555	Aveca08vR1g08020.1
GWHTABKE017285	Yangtao2010556	Aveca08vR1g08030.1
GWHTABKE017286	Yangtao2010557	Aveca08vR1g08040.1
GWHTABKE017287	Yangtao2010558	Aveca08vR1g08050.1
GWHTABKE017288	Yangtao2010559	Aveca08vR1g08060.1
GWHTABKE017289	Yangtao2010560	Aveca08vR1g08070.1
GWHTABKE017290	Yangtao2010561	Aveca08vR1g08080.1
GWHTABKE017291	Yangtao2010562	Aveca08vR1g08090.1
GWHTABKE017292	Yangtao2010563	Aveca08vR1g08100.1
GWHTABKE017293	Yangtao2010564	Aveca08vR1g08110.1
GWHTABKE017294	Yangtao2010565	Aveca08vR1g08120.1
GWHTABKE017295	Yangtao2010566	Aveca08vR1g08130.1
GWHTABKE017296	Yangtao2010567	Aveca08vR1g08140.1
GWHTABKE017297	Yangtao2010568	Aveca08vR1g08150.1
GWHTABKE017298	Yangtao2010569	Aveca08vR1g08160.1
GWHTABKE017299	Yangtao2010570	Aveca08vR1g08170.1
GWHTABKE017300	Yangtao2010571	Aveca08vR1g08180.1
GWHTABKE017301	Yangtao2010572	Aveca08vR1g08190.1
GWHTABKE017302	Yangtao2010573	Aveca08vR1g08200.1
GWHTABKE017303	Yangtao2010574	Aveca08vR1g08210.1
GWHTABKE017304	Yangtao2010575	Aveca08vR1g08220.1
GWHTABKE017305	Yangtao2010576	Aveca08vR1g08230.1
GWHTABKE017306	Yangtao2010577	Aveca08vR1g08240.1
GWHTABKE017307	Yangtao2010578	Aveca08vR1g08250.1
GWHTABKE017308	Yangtao2010579	Aveca08vR1g08260.1
GWHTABKE017309	Yangtao2010580	Aveca08vR1g08270.1
GWHTABKE017310	Yangtao2010581	Aveca08vR1g08280.1
GWHTABKE017311	Yangtao2010582	Aveca08vR1g08290.1
GWHTABKE017312	Yangtao2010583	Aveca08vR1g08300.1
GWHTABKE017313	Yangtao2010584	Aveca08vR1g08310.1
GWHTABKE017314	Yangtao2010585	Aveca08vR1g08320.1
GWHTABKE017315	Yangtao2010586	Aveca08vR1g08330.1
GWHTABKE017316	Yangtao2010587	Aveca08vR1g08340.1
GWHTABKE017317	Yangtao2010588	Aveca08vR1g08350.1
GWHTABKE017318	Yangtao2010589	Aveca08vR1g08360.1
GWHTABKE017319	Yangtao2010590	Aveca08vR1g08370.1
GWHTABKE017320	Yangtao2010591	Aveca08vR1g08380.1
GWHTABKE017321	Yangtao2010592	Aveca08vR1g08390.1
GWHTABKE017322	Yangtao2010593	Aveca08vR1g08400.1
GWHTABKE017323	Yangtao2010594	Aveca08vR1g08410.1
GWHTABKE017324	Yangtao2010595	Aveca08vR1g08420.1
GWHTABKE017325	Yangtao2010596	Aveca08vR1g08430.1
GWHTABKE017326	Yangtao2010597	Aveca08vR1g08440.1
GWHTABKE017327	Yangtao2010598	Aveca08vR1g08450.1
GWHTABKE017328	Yangtao2010599	Aveca08vR1g08460.1
GWHTABKE017329	Yangtao2010600	Aveca08vR1g08470.1
GWHTABKE017330	Yangtao2010601	Aveca08vR1g08480.1
GWHTABKE017331	Yangtao2010602	Aveca08vR1g08490.1
GWHTABKE017332	Yangtao2010603	Aveca08vR1g08500.1
GWHTABKE017333	Yangtao2010604	Aveca08vR1g08510.1
GWHTABKE017334	Yangtao2010605	Aveca08vR1g08520.1
GWHTABKE017335	Yangtao2010606	Aveca08vR1g08530.1
GWHTABKE017336	Yangtao2010607	Aveca08vR1g08540.1
GWHTABKE017337	Yangtao2010608	Aveca08vR1g08550.1
GWHTABKE017338	Yangtao2010609	Aveca08vR1g08560.1
GWHTABKE017339	Yangtao2010610	Aveca08vR1g08570.1
GWHTABKE017340	Yangtao2010611	Aveca08vR1g08580.1
GWHTABKE017341	Yangtao2010612	Aveca08vR1g08590.1
GWHTABKE017342	Yangtao2010613	Aveca08vR1g08600.1
GWHTABKE017343	Yangtao2010614	Aveca08vR1g08610.1
GWHTABKE017344	Yangtao2010615	Aveca08vR1g08620.1
GWHTABKE017345	Yangtao2010616	Aveca08vR1g08630.1
GWHTABKE017346	Yangtao2010617	Aveca08vR1g08640.1
GWHTABKE017347	Yangtao2010618	Aveca08vR1g08650.1
GWHTABKE017348	Yangtao2010619	Aveca08vR1g08660.1
GWHTABKE017349	Yangtao2010620	Aveca08vR1g08670.1
GWHTABKE017350	Yangtao2010621	Aveca08vR1g08680.1
GWHTABKE017351	Yangtao2010622	Aveca08vR1g08690.1
GWHTABKE017352	Yangtao2010623	Aveca08vR1g08700.1
GWHTABKE017353	Yangtao2010624	Aveca08vR1g08710.1
GWHTABKE017354	Yangtao2010625	Aveca08vR1g08720.1
GWHTABKE017355	Yangtao2010626	Aveca08vR1g08730.1
GWHTABKE017356	Yangtao2010627	Aveca08vR1g08740.1
GWHTABKE017357	Yangtao2010628	Aveca08vR1g08750.1
GWHTABKE017358	Yangtao2010629	Aveca08vR1g08760.1
GWHTABKE017359	Yangtao2010630	Aveca08vR1g08770.1
GWHTABKE017360	Yangtao2010631	Aveca08vR1g08780.1
GWHTABKE017361	Yangtao2010632	Aveca08vR1g08790.1
GWHTABKE017362	Yangtao2010633	Aveca08vR1g08800.1
GWHTABKE017363	Yangtao2010634	Aveca08vR1g08810.1
GWHTABKE017364	Yangtao2010635	Aveca08vR1g08820.1
GWHTABKE017365	Yangtao2010636	Aveca08vR1g08830.1
GWHTABKE017366	Yangtao2010637	Aveca08vR1g08840.1
GWHTABKE017367	Yangtao2010638	Aveca08vR1g08850.1
GWHTABKE017368	Yangtao2010639	Aveca08vR1g08860.1
GWHTABKE017369	Yangtao2010640	Aveca08vR1g08870.1
GWHTABKE017370	Yangtao2010641	Aveca08vR1g08880.1
GWHTABKE017371	Yangtao2010642	Aveca08vR1g08890.1
GWHTABKE017372	Yangtao2010643	Aveca08vR1g08900.1
GWHTABKE017373	Yangtao2010644	Aveca08vR1g08910.1
GWHTABKE017374	Yangtao2010645	Aveca08vR1g08920.1
GWHTABKE017375	Yangtao2010646	Aveca08vR1g08930.1
GWHTABKE017376	Yangtao2010647	Aveca08vR1g08940.1
GWHTABKE017377	Yangtao2010648	Aveca08vR1g08950.1
GWHTABKE017378	Yangtao2010649	Aveca08vR1g08960.1
GWHTABKE017379	Yangtao2010650	Aveca08vR1g08970.1
GWHTABKE017380	Yangtao2010651	Aveca08vR1g08980.1
GWHTABKE017381	Yangtao2010652	Aveca08vR1g08990.1
GWHTABKE017382	Yangtao2010653	Aveca08vR1g09000.1
GWHTABKE017383	Yangtao2010654	Aveca08vR1g09010.1
GWHTABKE017384	Yangtao2010655	Aveca08vR1g09020.1
GWHTABKE017385	Yangtao2010656	Aveca08vR1g09030.1
GWHTABKE017386	Yangtao2010657	Aveca08vR1g09040.1
GWHTABKE017387	Yangtao2010658	Aveca08vR1g09050.1
GWHTABKE017388	Yangtao2010659	Aveca08vR1g09060.1
GWHTABKE017389	Yangtao2010660	Aveca08vR1g09070.1
GWHTABKE017390	Yangtao2010661	Aveca08vR1g09080.1
GWHTABKE017391	Yangtao2010662	Aveca08vR1g09090.1
GWHTABKE017392	Yangtao2010663	Aveca08vR1g09100.1
GWHTABKE017393	Yangtao2010664	Aveca08vR1g09110.1
GWHTABKE017394	Yangtao2010665	Aveca08vR1g09120.1
GWHTABKE017395	Yangtao2010666	Aveca08vR1g09130.1
GWHTABKE017396	Yangtao2010667	Aveca08vR1g09140.1
GWHTABKE017397	Yangtao2010668	Aveca08vR1g09150.1
GWHTABKE017398	Yangtao2010669	Aveca08vR1g09160.1
GWHTABKE017399	Yangtao2010670	Aveca08vR1g09170.1
GWHTABKE017400	Yangtao2010671	Aveca08vR1g09180.1
GWHTABKE017401	Yangtao2010672	Aveca08vR1g09190.1
GWHTABKE017402	Yangtao2010673	Aveca08vR1g09200.1
GWHTABKE017403	Yangtao2010674	Aveca08vR1g09210.1
GWHTABKE017404	Yangtao2010675	Aveca08vR1g09220.1
GWHTABKE017405	Yangtao2010676	Aveca08vR1g09230.1
GWHTABKE017406	Yangtao2010677	Aveca08vR1g09240.1
GWHTABKE017407	Yangtao2010678	Aveca08vR1g09250.1
GWHTABKE017408	Yangtao2010679	Aveca08vR1g09260.1
GWHTABKE017409	Yangtao2010680	Aveca08vR1g09270.1
GWHTABKE017410	Yangtao2010681	Aveca08vR1g09280.1
GWHTABKE017411	Yangtao2010682	Aveca08vR1g09290.1
GWHTABKE017412	Yangtao2010683	Aveca08vR1g09300.1
GWHTABKE017413	Yangtao2010684	Aveca08vR1g09310.1
GWHTABKE017414	Yangtao2010685	Aveca08vR1g09320.1
GWHTABKE017415	Yangtao2010686	Aveca08vR1g09330.1
GWHTABKE017416	Yangtao2010687	Aveca08vR1g09340.1
GWHTABKE017417	Yangtao2010688	Aveca08vR1g09350.1
GWHTABKE017418	Yangtao2010689	Aveca08vR1g09360.1
GWHTABKE017419	Yangtao2010690	Aveca08vR1g09370.1
GWHTABKE017420	Yangtao2010691	Aveca08vR1g09380.1
GWHTABKE017421	Yangtao2010692	Aveca08vR1g09390.1
GWHTABKE017422	Yangtao2010693	Aveca08vR1g09400.1
GWHTABKE017423	Yangtao2010694	Aveca08vR1g09410.1
GWHTABKE017424	Yangtao2010695	Aveca08vR1g09420.1
GWHTABKE017425	Yangtao2010696	Aveca08vR1g09430.1
GWHTABKE017426	Yangtao2010697	Aveca08vR1g09440.1
GWHTABKE017427	Yangtao2010698	Aveca08vR1g09450.1
GWHTABKE017428	Yangtao2010699	Aveca08vR1g09460.1
GWHTABKE017429	Yangtao2010700	Aveca08vR1g09470.1
GWHTABKE017430	Yangtao2010701	Aveca08vR1g09480.1
GWHTABKE017431	Yangtao2010702	Aveca08vR1g09490.1
GWHTABKE017432	Yangtao2010703	Aveca08vR1g09500.1
GWHTABKE017433	Yangtao2010704	Aveca08vR1g09510.1
GWHTABKE017434	Yangtao2010705	Aveca08vR1g09520.1
GWHTABKE017435	Yangtao2010706	Aveca08vR1g09530.1
GWHTABKE017436	Yangtao2010707	Aveca08vR1g09540.1
GWHTABKE017437	Yangtao2010708	Aveca08vR1g09550.1
GWHTABKE017438	Yangtao2010709	Aveca08vR1g09560.1
GWHTABKE017439	Yangtao2010710	Aveca08vR1g09570.1
GWHTABKE017440	Yangtao2010711	Aveca08vR1g09580.1
GWHTABKE017441	Yangtao2010712	Aveca08vR1g09590.1
GWHTABKE017442	Yangtao2010713	Aveca08vR1g09600.1
GWHTABKE017443	Yangtao2010714	Aveca08vR1g09610.1
GWHTABKE017444	Yangtao2010715	Aveca08vR1g09620.1
GWHTABKE017445	Yangtao2010716	Aveca08vR1g09630.1
GWHTABKE017446	Yangtao2010717	Aveca08vR1g09640.1
GWHTABKE017447	Yangtao2010718	Aveca08vR1g09650.1
GWHTABKE017448	Yangtao2010719	Aveca08vR1g09660.1
GWHTABKE017449	Yangtao2010720	Aveca08vR1g09670.1
GWHTABKE017450	Yangtao2010721	Aveca08vR1g09680.1
GWHTABKE017451	Yangtao2010722	Aveca08vR1g09690.1
GWHTABKE017452	Yangtao2010723	Aveca08vR1g09700.1
GWHTABKE017453	Yangtao2010724	Aveca08vR1g09710.1
GWHTABKE017454	Yangtao2010725	Aveca08vR1g09720.1
GWHTABKE017455	Yangtao2010726	Aveca08vR1g09730.1
GWHTABKE017456	Yangtao2010727	Aveca08vR1g09740.1
GWHTABKE017457	Yangtao2010728	Aveca08vR1g09750.1
GWHTABKE017458	Yangtao2010729	Aveca08vR1g09760.1
GWHTABKE017459	Yangtao2010730	Aveca08vR1g09770.1
GWHTABKE017460	Yangtao2010731	Aveca08vR1g09780.1
GWHTABKE017461	Yangtao2010732	Aveca08vR1g09790.1
GWHTABKE017462	Yangtao2010733	Aveca08vR1g09800.1
GWHTABKE017463	Yangtao2010734	Aveca08vR1g09810.1
GWHTABKE017464	Yangtao2010735	Aveca08vR1g09820.1
GWHTABKE017465	Yangtao2010736	Aveca08vR1g09830.1
GWHTABKE017466	Yangtao2010737	Aveca08vR1g09840.1
GWHTABKE017467	Yangtao2010738	Aveca08vR1g09850.1
GWHTABKE017468	Yangtao2010739	Aveca08vR1g09860.1
GWHTABKE017469	Yangtao2010740	Aveca08vR1g09870.1
GWHTABKE017470	Yangtao2010741	Aveca08vR1g09880.1
GWHTABKE017471	Yangtao2010742	Aveca08vR1g09890.1
GWHTABKE017472	Yangtao2010743	Aveca08vR1g09900.1
GWHTABKE017473	Yangtao2010744	Aveca08vR1g09910.1
GWHTABKE017474	Yangtao2010745	Aveca08vR1g09920.1
GWHTABKE017475	Yangtao2010746	Aveca08vR1g09930.1
GWHTABKE017476	Yangtao2010747	Aveca08vR1g09940.1
GWHTABKE017477	Yangtao2010748	Aveca08vR1g09950.1
GWHTABKE017478	Yangtao2010749	Aveca08vR1g09960.1
GWHTABKE017479	Yangtao2010750	Aveca08vR1g09970.1
GWHTABKE017480	Yangtao2010751	Aveca08vR1g09980.1
GWHTABKE017481	Yangtao2010752	Aveca08vR1g09990.1
GWHTABKE017482	Yangtao2010753	Aveca08vR1g10000.1
GWHTABKE017483	Yangtao2010754	Aveca08vR1g10010.1
GWHTABKE017484	Yangtao2010755	Aveca08vR1g10020.1
GWHTABKE017485	Yangtao2010756	Aveca08vR1g10030.1
GWHTABKE017486	Yangtao2010757	Aveca08vR1g10040.1
GWHTABKE017487	Yangtao2010758	Aveca08vR1g10050.1
GWHTABKE017488	Yangtao2010759	Aveca08vR1g10060.1
GWHTABKE017489	Yangtao2010760	Aveca08vR1g10070.1
GWHTABKE017490	Yangtao2010761	Aveca08vR1g10080.1
GWHTABKE017491	Yangtao2010762	Aveca08vR1g10090.1
GWHTABKE017492	Yangtao2010763	Aveca08vR1g10100.1
GWHTABKE017493	Yangtao2010764	Aveca08vR1g10110.1
GWHTABKE017494	Yangtao2010765	Aveca08vR1g10120.1
GWHTABKE017495	Yangtao2010766	Aveca08vR1g10130.1
GWHTABKE017496	Yangtao2010767	Aveca08vR1g10140.1
GWHTABKE017497	Yangtao2010768	Aveca08vR1g10150.1
GWHTABKE017498	Yangtao2010769	Aveca08vR1g10160.1
GWHTABKE017499	Yangtao2010770	Aveca08vR1g10170.1
GWHTABKE017500	Yangtao2010771	Aveca08vR1g10180.1
GWHTABKE017501	Yangtao2010772	Aveca08vR1g10190.1
GWHTABKE017502	Yangtao2010773	Aveca08vR1g10200.1
GWHTABKE017503	Yangtao2010774	Aveca08vR1g10210.1
GWHTABKE017504	Yangtao2010775	Aveca08vR1g10220.1
GWHTABKE017505	Yangtao2010776	Aveca08vR1g10230.1
GWHTABKE017506	Yangtao2010777	Aveca08vR1g10240.1
GWHTABKE017507	Yangtao2010778	Aveca08vR1g10250.1
GWHTABKE017508	Yangtao2010779	Aveca08vR1g10260.1
GWHTABKE017509	Yangtao2010780	Aveca08vR1g10270.1
GWHTABKE017510	Yangtao2010781	Aveca08vR1g10280.1
GWHTABKE017511	Yangtao2010782	Aveca08vR1g10290.1
GWHTABKE017512	Yangtao2010783	Aveca08vR1g10300.1
GWHTABKE017513	Yangtao2010784	Aveca08vR1g10310.1
GWHTABKE017514	Yangtao2010785	Aveca08vR1g10320.1
GWHTABKE017515	Yangtao2010786	Aveca08vR1g10330.1
GWHTABKE017516	Yangtao2010787	Aveca08vR1g10340.1
GWHTABKE017517	Yangtao2010788	Aveca08vR1g10350.1
GWHTABKE017518	Yangtao2010789	Aveca08vR1g10360.1
GWHTABKE017519	Yangtao2010790	Aveca08vR1g10370.1
GWHTABKE017520	Yangtao2010791	Aveca08vR1g10380.1
GWHTABKE017521	Yangtao2010792	Aveca08vR1g10390.1
GWHTABKE017522	Yangtao2010793	Aveca08vR1g10400.1
GWHTABKE017523	Yangtao2010794	Aveca08vR1g10410.1
GWHTABKE017524	Yangtao2010795	Aveca08vR1g10420.1
GWHTABKE017525	Yangtao2010796	Aveca08vR1g10430.1
GWHTABKE017526	Yangtao2010797	Aveca08vR1g10440.1
GWHTABKE017527	Yangtao2010798	Aveca08vR1g10450.1
GWHTABKE017528	Yangtao2010799	Aveca08vR1g10460.1
GWHTABKE017529	Yangtao2010800	Aveca08vR1g10470.1
GWHTABKE017530	Yangtao2010801	Aveca08vR1g10480.1
GWHTABKE017531	Yangtao2010802	Aveca08vR1g10490.1
GWHTABKE017532	Yangtao2010803	Aveca08vR1g10500.1
GWHTABKE017533	Yangtao2010804	Aveca08vR1g10510.1
GWHTABKE017534	Yangtao2010805	Aveca08vR1g10520.1
GWHTABKE017535	Yangtao2010806	Aveca08vR1g10530.1
GWHTABKE017536	Yangtao2010807	Aveca08vR1g10540.1
GWHTABKE017537	Yangtao2010808	Aveca08vR1g10550.1
GWHTABKE017538	Yangtao2010809	Aveca08vR1g10560.1
GWHTABKE017539	Yangtao2010810	Aveca08vR1g10570.1
GWHTABKE017540	Yangtao2010811	Aveca08vR1g10580.1
GWHTABKE017541	Yangtao2010812	Aveca08vR1g10590.1
GWHTABKE017542	Yangtao2010813	Aveca08vR1g10600.1
GWHTABKE017543	Yangtao2010814	Aveca08vR1g10610.1
GWHTABKE017544	Yangtao2010815	Aveca08vR1g10620.1
GWHTABKE017545	Yangtao2010816	Aveca08vR1g10630.1
GWHTABKE017546	Yangtao2010817	Aveca08vR1g10640.1
GWHTABKE017547	Yangtao2010818	Aveca08vR1g10650.1
GWHTABKE017548	Yangtao2010819	Aveca08vR1g10660.1
GWHTABKE017549	Yangtao2010820	Aveca08vR1g10670.1
GWHTABKE017550	Yangtao2010821	Aveca08vR1g10680.1
GWHTABKE017551	Yangtao2010822	Aveca08vR1g10690.1
GWHTABKE017552	Yangtao2010823	Aveca08vR1g10700.1
GWHTABKE017553	Yangtao2010824	Aveca08vR1g10710.1
GWHTABKE017554	Yangtao2010825	Aveca08vR1g10720.1
GWHTABKE017555	Yangtao2010826	Aveca08vR1g10730.1
GWHTABKE017556	Yangtao2010827	Aveca08vR1g10740.1
GWHTABKE017557	Yangtao2010828	Aveca08vR1g10750.1
GWHTABKE017558	Yangtao2010829	Aveca08vR1g10760.1
GWHTABKE017559	Yangtao2010830	Aveca08vR1g10770.1
GWHTABKE017560	Yangtao2010831	Aveca08vR1g10780.1
GWHTABKE017561	Yangtao2010832	Aveca08vR1g10790.1
GWHTABKE017562	Yangtao2010833	Aveca08vR1g10800.1
GWHTABKE017563	Yangtao2010834	Aveca08vR1g10810.1
GWHTABKE017564	Yangtao2010835	Aveca08vR1g10820.1
GWHTABKE017565	Yangtao2010836	Aveca08vR1g10830.1
GWHTABKE017566	Yangtao2010837	Aveca08vR1g10840.1
GWHTABKE017567	Yangtao2010838	Aveca08vR1g10850.1
GWHTABKE017568	Yangtao2010839	Aveca08vR1g10860.1
GWHTABKE017569	Yangtao2010840	Aveca08vR1g10870.1
GWHTABKE017570	Yangtao2010841	Aveca08vR1g10880.1
GWHTABKE017571	Yangtao2010842	Aveca08vR1g10890.1
GWHTABKE017572	Yangtao2010843	Aveca08vR1g10900.1
GWHTABKE017573	Yangtao2010844	Aveca08vR1g10910.1
GWHTABKE017574	Yangtao2010845	Aveca08vR1g10920.1
GWHTABKE017575	Yangtao2010846	Aveca08vR1g10930.1
GWHTABKE017576	Yangtao2010847	Aveca08vR1g10940.1
GWHTABKE017577	Yangtao2010848	Aveca08vR1g10950.1
GWHTABKE017578	Yangtao2010849	Aveca08vR1g10960.1
GWHTABKE017579	Yangtao2010850	Aveca08vR1g10970.1
GWHTABKE017580	Yangtao2010851	Aveca08vR1g10980.1
GWHTABKE017581	Yangtao2010852	Aveca08vR1g10990.1
GWHTABKE017582	Yangtao2010853	Aveca08vR1g11000.1
GWHTABKE017583	Yangtao2010854	Aveca08vR1g11010.1
GWHTABKE017584	Yangtao2010855	Aveca08vR1g11020.1
GWHTABKE017585	Yangtao2010856	Aveca08vR1g11030.1
GWHTABKE017586	Yangtao2010857	Aveca08vR1g11040.1
GWHTABKE017587	Yangtao2010858	Aveca08vR1g11050.1
GWHTABKE017588	Yangtao2010859	Aveca08vR1g11060.1
GWHTABKE017589	Yangtao2010860	Aveca08vR1g11070.1
GWHTABKE017590	Yangtao2010861	Aveca08vR1g11080.1
GWHTABKE017591	Yangtao2010862	Aveca08vR1g11090.1
GWHTABKE017592	Yangtao2010863	Aveca08vR1g11100.1
GWHTABKE017593	Yangtao2010864	Aveca08vR1g11110.1
GWHTABKE017594	Yangtao2010865	Aveca08vR1g11120.1
GWHTABKE017595	Yangtao2010866	Aveca08vR1g11130.1
GWHTABKE017596	Yangtao2010867	Aveca08vR1g11140.1
GWHTABKE017597	Yangtao2010868	Aveca08vR1g11150.1
GWHTABKE017598	Yangtao2010869	Aveca08vR1g11160.1
GWHTABKE017599	Yangtao2010870	Aveca08vR1g11170.1
GWHTABKE017600	Yangtao2010871	Aveca08vR1g11180.1
GWHTABKE017601	Yangtao2010872	Aveca08vR1g11190.1
GWHTABKE017602	Yangtao2010873	Aveca08vR1g11200.1
GWHTABKE017603	Yangtao2010874	Aveca08vR1g11210.1
GWHTABKE017604	Yangtao2010875	Aveca08vR1g11220.1
GWHTABKE017605	Yangtao2010876	Aveca08vR1g11230.1
GWHTABKE017606	Yangtao2010877	Aveca08vR1g11240.1
GWHTABKE017607	Yangtao2010878	Aveca08vR1g11250.1
GWHTABKE017608	Yangtao2010879	Aveca08vR1g11260.1
GWHTABKE017609	Yangtao2010880	Aveca08vR1g11270.1
GWHTABKE017610	Yangtao2010881	Aveca08vR1g11280.1
GWHTABKE017611	Yangtao2010882	Aveca08vR1g11290.1
GWHTABKE017612	Yangtao2010883	Aveca08vR1g11300.1
GWHTABKE017613	Yangtao2010884	Aveca08vR1g11310.1
GWHTABKE017614	Yangtao2010885	Aveca08vR1g11320.1
GWHTABKE017615	Yangtao2010886	Aveca08vR1g11330.1
GWHTABKE017616	Yangtao2010887	Aveca08vR1g11340.1
GWHTABKE017617	Yangtao2010888	Aveca08vR1g11350.1
GWHTABKE017618	Yangtao2010889	Aveca08vR1g11360.1
GWHTABKE017619	Yangtao2010890	Aveca08vR1g11370.1
GWHTABKE017620	Yangtao2010891	Aveca08vR1g11380.1
GWHTABKE017621	Yangtao2010892	Aveca08vR1g11390.1
GWHTABKE017622	Yangtao2010893	Aveca08vR1g11400.1
GWHTABKE017623	Yangtao2010894	Aveca08vR1g11410.1
GWHTABKE017624	Yangtao2010895	Aveca08vR1g11420.1
GWHTABKE017625	Yangtao2010896	Aveca08vR1g11430.1
GWHTABKE017626	Yangtao2010897	Aveca08vR1g11440.1
GWHTABKE017627	Yangtao2010898	Aveca08vR1g11450.1
GWHTABKE017628	Yangtao2010899	Aveca08vR1g11460.1
GWHTABKE017629	Yangtao2010900	Aveca08vR1g11470.1
GWHTABKE017630	Yangtao2010901	Aveca08vR1g11480.1
